config_id,seed,station,n_test,r2,rmse,ubrmse,bias,mae,pearson
Guarded_Backbone54_k2_c0_0_c1_0,202,BeaverPass_WA_990,626,0.6170377037579002,0.05638407113947079,0.03199895617364158,0.04642445780036928,0.04953112593007544,0.9363019273181151
Guarded_Backbone54_k2_c0_0_c1_0,202,CayusePass_WA,1081,0.8025869186771333,0.053064972078072155,0.053021265224245044,0.0021532987871730235,0.041749898394151046,0.8988513404146492
Guarded_Backbone54_k2_c0_0_c1_0,202,Darrington,999,0.8243108187331563,0.039161945264985426,0.031547521753445634,0.023203702897459894,0.03280941748732442,0.947154756773229
Guarded_Backbone54_k2_c0_0_c1_0,202,Paradise_WA,1067,0.8429997851836016,0.03899559170773579,0.038381180266102946,0.0068950108061802086,0.030941061947316686,0.9211139570367666
Guarded_Backbone54_k2_c0_0_c1_0,202,Quinault,1044,0.6922097295589921,0.038504237327848946,0.03364302087660218,-0.018727611660215134,0.031457743635979196,0.8751263775775705
Guarded_Backbone54_k2_c0_0_c1_0,202,SourdoughGulch_WA_985,906,0.5436317802092934,0.05415537730876446,0.0540814231253712,-0.002829233851982796,0.038219564675692694,0.7881681556502006
Guarded_Backbone54_k2_c0_0_c1_0,202,Spokane,897,0.9540913575534111,0.02460906451723132,0.02460558696850749,-0.0004136983786139598,0.01716733787410634,0.9808483897158218
Guarded_Backbone54_k2_c0_0_c1_0,303,BeaverPass_WA_990,626,0.6142671860470661,0.056587657181868714,0.032012133218410184,0.0466624717748584,0.04968572196830957,0.9362482846101098
Guarded_Backbone54_k2_c0_0_c1_0,303,CayusePass_WA,1081,0.8043252921530395,0.052830816584875574,0.052804328491751575,0.0016727443199594395,0.041605119447207475,0.8998143189943435
Guarded_Backbone54_k2_c0_0_c1_0,303,Darrington,999,0.8250647750573473,0.03907782471244633,0.0312195238779142,0.02350356809280298,0.03283089304751939,0.9480579945465805
Guarded_Backbone54_k2_c0_0_c1_0,303,Paradise_WA,1067,0.845324138722249,0.038705854770687824,0.03823927324211419,0.005991758960815044,0.030291856443200472,0.9217020048898311
Guarded_Backbone54_k2_c0_0_c1_0,303,Quinault,1044,0.6986983128483806,0.038096218037476114,0.033672150200415335,-0.017818757802933113,0.03131070314399127,0.8749793769878867
Guarded_Backbone54_k2_c0_0_c1_0,303,SourdoughGulch_WA_985,906,0.5364896671300912,0.054577495082773334,0.054492689702182136,-0.0030413382797446487,0.03864076587768317,0.7858194732688492
Guarded_Backbone54_k2_c0_0_c1_0,303,Spokane,897,0.9525822884198667,0.02501025817921643,0.025002230411129835,-0.0006336313280107715,0.01752139189158262,0.9802815563015829
Guarded_Backbone54_k2_c0_0_c1_0,404,BeaverPass_WA_990,626,0.6196504723616401,0.05619140117683137,0.03243516013056636,0.04588500793854268,0.04947178623156425,0.9344916839103589
Guarded_Backbone54_k2_c0_0_c1_0,404,CayusePass_WA,1081,0.8060834678438016,0.05259293338943964,0.05257981580404246,0.0011745690780034432,0.0416962191468582,0.901803018144217
Guarded_Backbone54_k2_c0_0_c1_0,404,Darrington,999,0.8263229795063256,0.03893703939859669,0.03164665886623622,0.022684400360863485,0.032596927952241374,0.9469965718151621
Guarded_Backbone54_k2_c0_0_c1_0,404,Paradise_WA,1067,0.8416098011955554,0.03916783289123638,0.03860755158062694,0.006601219155962711,0.030956080018468515,0.9204105107718343
Guarded_Backbone54_k2_c0_0_c1_0,404,Quinault,1044,0.7045123036903855,0.037726870646495804,0.033202916422581566,-0.017913210483118034,0.030755989083613468,0.8785041903948775
Guarded_Backbone54_k2_c0_0_c1_0,404,SourdoughGulch_WA_985,906,0.5473398638513505,0.05393491690367646,0.05383657402745612,-0.0032555427186141753,0.03814896514340742,0.789517156118165
Guarded_Backbone54_k2_c0_0_c1_0,404,Spokane,897,0.9519128793593056,0.025186177873711673,0.02517124417856054,-0.0008671922448486786,0.01763225314542734,0.9798931488248065
Guarded_Backbone54_k2_c0_0_c1_0,505,BeaverPass_WA_990,626,0.618029668655673,0.056310999605261015,0.03201839499053363,0.04632225230678963,0.0496066485657669,0.936264336503986
Guarded_Backbone54_k2_c0_0_c1_0,505,CayusePass_WA,1081,0.8042823445785481,0.05283661404068675,0.05275380066259927,0.0029570760787029585,0.04187110001863317,0.9011166716941978
Guarded_Backbone54_k2_c0_0_c1_0,505,Darrington,999,0.8243939777128775,0.03915267590403341,0.03158432652220784,0.023137898534327534,0.03288508976585753,0.9473939471917395
Guarded_Backbone54_k2_c0_0_c1_0,505,Paradise_WA,1067,0.8442145941184918,0.03884443208476412,0.03806651921106655,0.00773498669303011,0.03104057234285474,0.9227868133335395
Guarded_Backbone54_k2_c0_0_c1_0,505,Quinault,1044,0.7062189567852177,0.037617763024403984,0.03327242968632769,-0.01755111158099668,0.03069119276363274,0.8777454975940439
Guarded_Backbone54_k2_c0_0_c1_0,505,SourdoughGulch_WA_985,906,0.5371969956840967,0.05453583586080646,0.05446904157790179,-0.0026983147743785104,0.03833956582985702,0.7848820188186199
Guarded_Backbone54_k2_c0_0_c1_0,505,Spokane,897,0.9529909012678456,0.024902264520108467,0.02489549582609852,-0.0005805736836648172,0.017437468267404117,0.9804692715157552
Guarded_Backbone54_k2_c0_0_c1_0,606,BeaverPass_WA_990,626,0.6203031709202668,0.056143166866176826,0.03183913202573953,0.04624202480007664,0.04924137248951025,0.9369665174438687
Guarded_Backbone54_k2_c0_0_c1_0,606,CayusePass_WA,1081,0.8007511611575936,0.053311128517988,0.053281702811584314,0.0017710362388842845,0.042000455627002505,0.8982826608145442
Guarded_Backbone54_k2_c0_0_c1_0,606,Darrington,999,0.8203286366665561,0.03960328199715506,0.03165124617875635,0.023803750970759787,0.033298194659066506,0.9466483021869394
Guarded_Backbone54_k2_c0_0_c1_0,606,Paradise_WA,1067,0.8412787381815677,0.03920874530926186,0.038652650672893335,0.006580144731375025,0.03100200270980792,0.9199697740852704
Guarded_Backbone54_k2_c0_0_c1_0,606,Quinault,1044,0.6960916118084597,0.038260657194466,0.03375307696704625,-0.01801687220937904,0.03141304430262796,0.8741453353173854
Guarded_Backbone54_k2_c0_0_c1_0,606,SourdoughGulch_WA_985,906,0.5410361543409979,0.05430916517924236,0.05422928060977898,-0.002944579258922974,0.038367405865497674,0.7869438327751074
Guarded_Backbone54_k2_c0_0_c1_0,606,Spokane,897,0.9538290050102387,0.02467928063287849,0.02467558080387757,-0.00042732253355060246,0.017368983008989123,0.9806924942377112
Guarded_Backbone54_k2_c0_0_c1_0,707,BeaverPass_WA_990,626,0.6161503652570536,0.05644935538519609,0.031909837046369544,0.046564922668015984,0.04965801795593466,0.936669470507472
Guarded_Backbone54_k2_c0_0_c1_0,707,CayusePass_WA,1081,0.7994252103988257,0.05348822043686519,0.05348752397746146,0.00027295469068797004,0.042409367648459054,0.8981702951239651
Guarded_Backbone54_k2_c0_0_c1_0,707,Darrington,999,0.8232333803182689,0.03928184476730305,0.03139161082632909,0.023614192724943875,0.03296272680709312,0.9473071938347771
Guarded_Backbone54_k2_c0_0_c1_0,707,Paradise_WA,1067,0.8423608738791194,0.039074857294301955,0.03860828354256019,0.006020374944082687,0.030979844943652555,0.9202776811532244
Guarded_Backbone54_k2_c0_0_c1_0,707,Quinault,1044,0.6975667481399461,0.03816768782878533,0.03387044549682185,-0.01759446833645247,0.031341100255534105,0.873330063470785
Guarded_Backbone54_k2_c0_0_c1_0,707,SourdoughGulch_WA_985,906,0.542849594054648,0.05420176687931475,0.05412454899535947,-0.0028921841034957657,0.03813697422557319,0.7881762001993564
Guarded_Backbone54_k2_c0_0_c1_0,707,Spokane,897,0.9536250893689993,0.02473371899872331,0.02472445988001269,-0.0006767120136730911,0.01737643705057593,0.9807764501726035
Guarded_Backbone54_k2_c0_0_c1_0,909,BeaverPass_WA_990,626,0.61176282456363,0.0567710570194834,0.03202309999756149,0.04687722241830901,0.04985473199155383,0.9362003689682734
Guarded_Backbone54_k2_c0_0_c1_0,909,CayusePass_WA,1081,0.8028715001219929,0.05302671029576192,0.05298087228339985,0.002204354073359499,0.04175916584876816,0.8993758320638876
Guarded_Backbone54_k2_c0_0_c1_0,909,Darrington,999,0.8251911890264714,0.039063702697570396,0.03166295089322037,0.022878601556425696,0.032750451972654034,0.9470256086318287
Guarded_Backbone54_k2_c0_0_c1_0,909,Paradise_WA,1067,0.8464495556690128,0.03856478637825356,0.037919084124616115,0.00702750364998958,0.030508306722051085,0.9231869101857186
Guarded_Backbone54_k2_c0_0_c1_0,909,Quinault,1044,0.6965608879955965,0.038231105934030854,0.033272698139234134,-0.018829365880838757,0.031176563462820543,0.8779392713737619
Guarded_Backbone54_k2_c0_0_c1_0,909,SourdoughGulch_WA_985,906,0.5380262771246616,0.05448695347043682,0.05440024638866988,-0.0030726684398998502,0.03833977486808305,0.785096807528421
Guarded_Backbone54_k2_c0_0_c1_0,909,Spokane,897,0.9529481764435818,0.024913578321785985,0.024902450773432186,-0.000744533593970929,0.017634512962173325,0.9805651562158282
Guarded_Backbone54_k2_c0_0_c1_0,1111,BeaverPass_WA_990,626,0.6177301808968252,0.056333070888414,0.03223987092103109,0.046195298448157375,0.04956816782852331,0.9353040863462858
Guarded_Backbone54_k2_c0_0_c1_0,1111,CayusePass_WA,1081,0.8065944231969749,0.05252359849117702,0.05246898836150235,0.002394505958001332,0.041457955444664116,0.9020560724437054
Guarded_Backbone54_k2_c0_0_c1_0,1111,Darrington,999,0.826263557513192,0.03894369980367175,0.03143489413647946,0.022988240146362506,0.03270486938422387,0.9477506839502438
Guarded_Backbone54_k2_c0_0_c1_0,1111,Paradise_WA,1067,0.8484979547016214,0.03830669106608399,0.03734013908980634,0.008550824123224368,0.030645331744736562,0.9256868457420782
Guarded_Backbone54_k2_c0_0_c1_0,1111,Quinault,1044,0.6965442236383226,0.03823215571310716,0.03340867212439028,-0.0185892000192655,0.03120869918458764,0.8770140447129336
Guarded_Backbone54_k2_c0_0_c1_0,1111,SourdoughGulch_WA_985,906,0.5386945541331558,0.054447529630666555,0.05435690201676464,-0.00314017292870328,0.03823302080924674,0.786394345438692
Guarded_Backbone54_k2_c0_0_c1_0,1111,Spokane,897,0.9540041690910872,0.024632421870197423,0.024610623177024504,-0.0010360666145980688,0.01713799263116641,0.9809918225016968
Guarded_Backbone54_k2_c0_0_c1_0,2222,BeaverPass_WA_990,626,0.6144449434515921,0.05657461702320073,0.03175503072948208,0.04682206012865605,0.049777911342275785,0.937301260455885
Guarded_Backbone54_k2_c0_0_c1_0,2222,CayusePass_WA,1081,0.8039826724716064,0.05287704882708278,0.05283867875899158,0.0020140307013024657,0.04172262228919222,0.9003175563387853
Guarded_Backbone54_k2_c0_0_c1_0,2222,Darrington,999,0.8259601077202334,0.03897769469228772,0.03155904480081586,0.02287547540020298,0.03268322738500925,0.946912359555488
Guarded_Backbone54_k2_c0_0_c1_0,2222,Paradise_WA,1067,0.8457672538943072,0.0386503727690703,0.03804883956289887,0.0067924313102800836,0.0301182036004339,0.9226039101458898
Guarded_Backbone54_k2_c0_0_c1_0,2222,Quinault,1044,0.6973140993075704,0.03818362689737637,0.03327749195593701,-0.01872425945559909,0.03131867329079758,0.8781881304295054
Guarded_Backbone54_k2_c0_0_c1_0,2222,SourdoughGulch_WA_985,906,0.5416535841934269,0.054272622665953625,0.05416967564086524,-0.003341229115824564,0.03833296616812942,0.7884776173089431
Guarded_Backbone54_k2_c0_0_c1_0,2222,Spokane,897,0.952168474233485,0.02511915332684244,0.025112976235317778,-0.0005570354223782931,0.017609836564149082,0.9800264326078906
StationMean_Backbone54_k2_c0_0_c1_0,42,BeaverPass_WA_990,626,0.6189331261081754,0.0562443652274617,0.031703017633605786,0.04645801645317397,0.049628836873906866,0.937511656439486
StationMean_Backbone54_k2_c0_0_c1_0,42,CayusePass_WA,1081,0.8073269230560803,0.052424040798168814,0.05240637829736623,0.0013607231024015181,0.04127775120641433,0.9018666274392941
StationMean_Backbone54_k2_c0_0_c1_0,42,Darrington,999,0.827992815328241,0.03874940518959549,0.031566265223688106,0.022474147422654966,0.03245958165864687,0.9473845299368926
StationMean_Backbone54_k2_c0_0_c1_0,42,Paradise_WA,1067,0.8534396365520351,0.03767676947359607,0.036917664022609896,0.0075249612012418966,0.02991003814236293,0.9272486063848715
StationMean_Backbone54_k2_c0_0_c1_0,42,Quinault,1044,0.6902794906788875,0.03862478404896888,0.03378897906279207,-0.018713065935962503,0.031615635103649564,0.8736714618146967
StationMean_Backbone54_k2_c0_0_c1_0,42,SourdoughGulch_WA_985,906,0.5399648706399651,0.05437251070556733,0.05428101159453694,-0.003153046257316936,0.038398588944481435,0.7860951301403589
StationMean_Backbone54_k2_c0_0_c1_0,42,Spokane,897,0.9533002869900415,0.024820183352501416,0.02481173716493831,-0.0006474569559495982,0.01756564722073118,0.9808369847319324
StationMean_Backbone54_k2_c0_0_c1_0,7,BeaverPass_WA_990,626,0.61373907433767,0.05662638137311263,0.03184378970795818,0.04682435396723091,0.04983425343950716,0.9369818292436318
StationMean_Backbone54_k2_c0_0_c1_0,7,CayusePass_WA,1081,0.8061932352679574,0.052578046035711604,0.05254156608547786,0.0019582538698471644,0.04146714426057411,0.9008146777988547
StationMean_Backbone54_k2_c0_0_c1_0,7,Darrington,999,0.821929235818505,0.03942648480017693,0.031686696388985816,0.0234606260711605,0.033166263036303094,0.9463886786675804
StationMean_Backbone54_k2_c0_0_c1_0,7,Paradise_WA,1067,0.8457290378301809,0.03865516090153703,0.037877187753728996,0.007716223959455787,0.030361343230671602,0.9231141687860258
StationMean_Backbone54_k2_c0_0_c1_0,7,Quinault,1044,0.6903898789994394,0.03861790025391227,0.033917785278204195,-0.018464183216236562,0.031682939237790086,0.8728681241145507
StationMean_Backbone54_k2_c0_0_c1_0,7,SourdoughGulch_WA_985,906,0.5421665332038308,0.05424224511703425,0.05417449613921403,-0.0027101888123727018,0.03815821911917617,0.78680256323314
StationMean_Backbone54_k2_c0_0_c1_0,7,Spokane,897,0.953306250714127,0.024818598487823217,0.02480925142284861,-0.000681083502710995,0.017511884086905516,0.9808478613795448
StationMean_Backbone54_k2_c0_0_c1_0,13,BeaverPass_WA_990,626,0.6238618005873009,0.05587945242413074,0.031589322784649036,0.04609368600175022,0.04905085925934032,0.9379828228190394
StationMean_Backbone54_k2_c0_0_c1_0,13,CayusePass_WA,1081,0.8034492453159211,0.05294894780333066,0.052881576301641316,0.0026701987441991,0.04183095176682,0.9004679490098164
StationMean_Backbone54_k2_c0_0_c1_0,13,Darrington,999,0.8203691625794962,0.039598815370863745,0.031712948338663983,0.02371402720848958,0.033381319745405535,0.9471803398164447
StationMean_Backbone54_k2_c0_0_c1_0,13,Paradise_WA,1067,0.8438977949000596,0.038883908298258746,0.0380876574010694,0.007828708593769397,0.03091276101749862,0.9227478612671173
StationMean_Backbone54_k2_c0_0_c1_0,13,Quinault,1044,0.7001277252590952,0.03800574402355234,0.03329378657486015,-0.018329221322561588,0.03105750025249304,0.8778527296883025
StationMean_Backbone54_k2_c0_0_c1_0,13,SourdoughGulch_WA_985,906,0.5394546607821812,0.05440265373343669,0.05430862742510024,-0.0031971425432506264,0.03841003548743709,0.7867967950688619
StationMean_Backbone54_k2_c0_0_c1_0,13,Spokane,897,0.9522856542929975,0.025088365380949364,0.02508279131338636,-0.0005288264527501601,0.017655024686718198,0.9801327893530457
StationMean_Backbone54_k2_c0_0_c1_0,21,BeaverPass_WA_990,626,0.6148579378953911,0.056544308429900075,0.03169567910670255,0.04682566328180102,0.04971852276890803,0.9375414272124774
StationMean_Backbone54_k2_c0_0_c1_0,21,CayusePass_WA,1081,0.7984418394533911,0.053619180189404016,0.05360741964598894,0.0011229617458377895,0.042333111465859476,0.8962628163564677
StationMean_Backbone54_k2_c0_0_c1_0,21,Darrington,999,0.8199881977275083,0.03964078413017096,0.031680355938367585,0.02382743826081922,0.03322804243559832,0.9467104662061984
StationMean_Backbone54_k2_c0_0_c1_0,21,Paradise_WA,1067,0.8396504570128877,0.039409348424732996,0.039013576066896385,0.005571142228887589,0.03071437410835697,0.9182455832902375
StationMean_Backbone54_k2_c0_0_c1_0,21,Quinault,1044,0.6927960774838342,0.03846754409149005,0.03398250721613592,-0.01802612414624956,0.031504682990440465,0.8722948563051406
StationMean_Backbone54_k2_c0_0_c1_0,21,SourdoughGulch_WA_985,906,0.5388967298959095,0.05443559699762639,0.05435557212801307,-0.002950593012321339,0.03855517243891625,0.7864915130488904
StationMean_Backbone54_k2_c0_0_c1_0,21,Spokane,897,0.9546166535980927,0.02446786849056951,0.02445189481307458,-0.0008839844580876786,0.01709138350569152,0.9810441934075776
StationMean_Backbone54_k2_c0_0_c1_0,55,BeaverPass_WA_990,626,0.6175216647568409,0.0563484327513291,0.03226731760100858,0.04619487080149375,0.04942960109773535,0.9351922927351586
StationMean_Backbone54_k2_c0_0_c1_0,55,CayusePass_WA,1081,0.806965572710654,0.05247317732507613,0.05243822683742606,0.0019148641558955032,0.04159553408258828,0.902086907819796
StationMean_Backbone54_k2_c0_0_c1_0,55,Darrington,999,0.8242125123608752,0.03917290020924439,0.03152596563244225,0.023251443003510328,0.032905971738907906,0.9473653702055523
StationMean_Backbone54_k2_c0_0_c1_0,55,Paradise_WA,1067,0.8408346097394827,0.0392635632780869,0.038649405256278864,0.006917432661635248,0.031074859894260475,0.9201087905253887
StationMean_Backbone54_k2_c0_0_c1_0,55,Quinault,1044,0.699614960423833,0.038038223994155594,0.03372590393952726,-0.017591756253749476,0.03108094622794239,0.8742500421083618
StationMean_Backbone54_k2_c0_0_c1_0,55,SourdoughGulch_WA_985,906,0.5361586502520745,0.05459697992099779,0.05448345254553279,-0.0035190361198078994,0.03849831333072243,0.7872579026719457
StationMean_Backbone54_k2_c0_0_c1_0,55,Spokane,897,0.954473055302845,0.024506547538640757,0.024506393932742464,-8.676794859079193e-05,0.017163353370450676,0.9809825671676115
StationMean_Backbone54_k2_c0_0_c1_0,99,BeaverPass_WA_990,626,0.6170782522877198,0.05638108605225146,0.0319091197025782,0.046482630564953185,0.04928422764905344,0.936680621679001
StationMean_Backbone54_k2_c0_0_c1_0,99,CayusePass_WA,1081,0.7984059009270275,0.05362396022020456,0.053606959500226016,0.0013501862238999526,0.04244382043087736,0.8965322189736508
StationMean_Backbone54_k2_c0_0_c1_0,99,Darrington,999,0.8205822089182645,0.03957532584736002,0.0317346136158994,0.023645733538511633,0.03315681041545934,0.9461264501693729
StationMean_Backbone54_k2_c0_0_c1_0,99,Paradise_WA,1067,0.8361636277787069,0.03983552569290808,0.03926154683529316,0.006737955723394271,0.03149073817881894,0.9172190873412823
StationMean_Backbone54_k2_c0_0_c1_0,99,Quinault,1044,0.7021643885172415,0.03787646101498393,0.033628928888462584,-0.01742760571146605,0.031040921627276244,0.8752079408141664
StationMean_Backbone54_k2_c0_0_c1_0,99,SourdoughGulch_WA_985,906,0.5415201673494325,0.05428052100979791,0.05422761789016392,-0.002395917163318884,0.03817489608661755,0.7869613323706195
StationMean_Backbone54_k2_c0_0_c1_0,99,Spokane,897,0.9537683003648224,0.02469549920116755,0.024685700653757817,-0.0006956033553168126,0.017339079481502838,0.9809111341164911
StationMean_Backbone54_k2_c0_0_c1_0,123,BeaverPass_WA_990,626,0.6173003148859096,0.056364735523434455,0.03211893043463596,0.046318006416098366,0.049571571051122275,0.9358189488039986
StationMean_Backbone54_k2_c0_0_c1_0,123,CayusePass_WA,1081,0.7977762319207666,0.05370764079643746,0.05367395274899154,0.0019019664082672708,0.04233984712667756,0.8970781671858954
StationMean_Backbone54_k2_c0_0_c1_0,123,Darrington,999,0.8193394313051715,0.0397121530052421,0.031960311701970556,0.02357103248109092,0.03328620813182882,0.946171471907543
StationMean_Backbone54_k2_c0_0_c1_0,123,Paradise_WA,1067,0.8443201021246936,0.0388312758692679,0.038198773687305586,0.0069800912903197595,0.030837708187360233,0.92230284224706
StationMean_Backbone54_k2_c0_0_c1_0,123,Quinault,1044,0.7004876126446422,0.03798293115409219,0.033451029248511274,-0.017992545714038084,0.03102218357624907,0.8764974574675748
StationMean_Backbone54_k2_c0_0_c1_0,123,SourdoughGulch_WA_985,906,0.5446759936841855,0.0540933855254487,0.053987369023837696,-0.003385017501992107,0.038180713159753785,0.7881948725719594
StationMean_Backbone54_k2_c0_0_c1_0,123,Spokane,897,0.9533163731273737,0.024815908216312577,0.024806895840157425,-0.0006687446269170362,0.01743785905585507,0.9804882538681347
StationMean_Backbone54_k2_c0_0_c1_0,2024,BeaverPass_WA_990,626,0.617071270442945,0.05638160005047575,0.03212518952412096,0.04633418848206059,0.04944218141126175,0.9357826047166148
StationMean_Backbone54_k2_c0_0_c1_0,2024,CayusePass_WA,1081,0.8077238136392921,0.052370018371996105,0.05234741459743594,0.001538508773897665,0.041238810519230354,0.9024952130115335
StationMean_Backbone54_k2_c0_0_c1_0,2024,Darrington,999,0.8270129320702955,0.03885962143037554,0.03142827482040848,0.02285462140410512,0.032732866681314206,0.9474526162385489
StationMean_Backbone54_k2_c0_0_c1_0,2024,Paradise_WA,1067,0.8486762090324367,0.03828414898333014,0.03764578275402079,0.006962119233027284,0.030654502544374032,0.9243927041551534
StationMean_Backbone54_k2_c0_0_c1_0,2024,Quinault,1044,0.6914209114203391,0.03855354591298873,0.03351237026612431,-0.019060349986585165,0.031475109486173394,0.8761750105176608
StationMean_Backbone54_k2_c0_0_c1_0,2024,SourdoughGulch_WA_985,906,0.5416676685725486,0.05427178879659248,0.05420258908655297,-0.0027397801912251965,0.038275090186340656,0.7874108384204893
StationMean_Backbone54_k2_c0_0_c1_0,2024,Spokane,897,0.9534182463098491,0.024788816745316217,0.02478026233743809,-0.0006511790234774116,0.017498095456772424,0.9807913121812334
StationMean_Backbone54_k2_c0_0_c1_0,3141,BeaverPass_WA_990,626,0.617219274594444,0.0563707030914505,0.032232551988705706,0.046246283735234886,0.049373535254035886,0.9353360699688333
StationMean_Backbone54_k2_c0_0_c1_0,3141,CayusePass_WA,1081,0.8034578388850234,0.05294779027682747,0.05292760445928888,0.001461910188749472,0.04153137367621933,0.899920338313403
StationMean_Backbone54_k2_c0_0_c1_0,3141,Darrington,999,0.8258272378113324,0.03899257051928569,0.03155611340687296,0.022904852375731213,0.032634859049403754,0.9472508787256717
StationMean_Backbone54_k2_c0_0_c1_0,3141,Paradise_WA,1067,0.8495627015821833,0.03817184521412507,0.03769619172186031,0.006007237028773969,0.030202251191606223,0.9242991726109847
StationMean_Backbone54_k2_c0_0_c1_0,3141,Quinault,1044,0.695766089721197,0.038281142571219076,0.03334429801949251,-0.018804352319217732,0.0313047988663688,0.8774117681474987
StationMean_Backbone54_k2_c0_0_c1_0,3141,SourdoughGulch_WA_985,906,0.5306058453357101,0.054922807320832344,0.05481140156381099,-0.0034964299809853777,0.03881015133607729,0.7846192997771694
StationMean_Backbone54_k2_c0_0_c1_0,3141,Spokane,897,0.9532320261995625,0.02483831651179099,0.02482706350393803,-0.0007475860561415501,0.01730633610214544,0.9803552284440659
StationMean_Backbone54_k2_c0_0_c1_0,2718,BeaverPass_WA_990,626,0.6222485604527064,0.05599915646259339,0.03161509573980083,0.04622111255568436,0.04910622742219854,0.9378827259334267
StationMean_Backbone54_k2_c0_0_c1_0,2718,CayusePass_WA,1081,0.8039721688293309,0.05287846552368896,0.0528454512987633,0.0018682593958009497,0.04184051444236048,0.90034198410102
StationMean_Backbone54_k2_c0_0_c1_0,2718,Darrington,999,0.8219830472102501,0.0394205271845785,0.03156151835784793,0.023618817126548085,0.03300476347171031,0.9465925906893562
StationMean_Backbone54_k2_c0_0_c1_0,2718,Paradise_WA,1067,0.843764064375436,0.038900560376445605,0.038181611371206015,0.0074443368206766015,0.030818497498681194,0.922210130162662
StationMean_Backbone54_k2_c0_0_c1_0,2718,Quinault,1044,0.690379485959313,0.03861854841427842,0.033856485698980456,-0.018577692476211837,0.031610170309399735,0.8733364691864646
StationMean_Backbone54_k2_c0_0_c1_0,2718,SourdoughGulch_WA_985,906,0.5440203780797329,0.05413231572693505,0.05406345028029146,-0.002729642788174401,0.038327167180331856,0.7870667630989092
StationMean_Backbone54_k2_c0_0_c1_0,2718,Spokane,897,0.9530425586121423,0.024888578462763846,0.024885317560589353,-0.00040287442928971234,0.017494541830907564,0.9805209578878488
StationMean_Backbone54_k2_c0_0_c1_0,808,BeaverPass_WA_990,626,0.6124814783412877,0.05671848911127749,0.03190107928402362,0.04689678184673808,0.049822158192483756,0.936709311230781
StationMean_Backbone54_k2_c0_0_c1_0,808,CayusePass_WA,1081,0.8020900881936558,0.05313170455752255,0.053122786294017,0.0009734503315842653,0.04178666306087862,0.8992102467950811
StationMean_Backbone54_k2_c0_0_c1_0,808,Darrington,999,0.816523733578746,0.04002042474847078,0.031966690419715844,0.024078311831564513,0.033548982362071794,0.9454605641675072
StationMean_Backbone54_k2_c0_0_c1_0,808,Paradise_WA,1067,0.8446431845053569,0.03879096168289152,0.038273901265416244,0.006312463085731839,0.030692910615428094,0.9216564485031942
StationMean_Backbone54_k2_c0_0_c1_0,808,Quinault,1044,0.6965029934275346,0.03823475290588142,0.03373683096690026,-0.01799229185191836,0.03129583269374809,0.8743997472530507
StationMean_Backbone54_k2_c0_0_c1_0,808,SourdoughGulch_WA_985,906,0.5318300684815918,0.05485113869316848,0.05477280267850269,-0.0029304441095187985,0.03884970875160057,0.783030823799446
StationMean_Backbone54_k2_c0_0_c1_0,808,Spokane,897,0.9539716710110036,0.024641122279065432,0.02464045968107125,-0.00018070383879917765,0.017319227041209424,0.9807659872080169
StationMean_Backbone54_k2_c0_0_c1_0,1618,BeaverPass_WA_990,626,0.6196721056855234,0.05618980314136867,0.031862946119911195,0.046282249746802506,0.049294055446649124,0.9368582912067609
StationMean_Backbone54_k2_c0_0_c1_0,1618,CayusePass_WA,1081,0.7987100279617031,0.05358349611058624,0.053554391800566266,0.0017658352994124812,0.04239296250846185,0.8975851310296469
StationMean_Backbone54_k2_c0_0_c1_0,1618,Darrington,999,0.8231412476591866,0.039292080493249726,0.031597580008911684,0.023355096383197407,0.03286077193210313,0.9466085117604102
StationMean_Backbone54_k2_c0_0_c1_0,1618,Paradise_WA,1067,0.83844026100675,0.039557784726780496,0.03899868525519399,0.006627283067488737,0.03142169775444431,0.9185317172005915
StationMean_Backbone54_k2_c0_0_c1_0,1618,Quinault,1044,0.6977678778398657,0.03815499423062026,0.033637421602512416,-0.018009093610548425,0.03119337019923775,0.8751351895587708
StationMean_Backbone54_k2_c0_0_c1_0,1618,SourdoughGulch_WA_985,906,0.5308996152640593,0.05490561793503737,0.05482475296683634,-0.002978815696492102,0.03861151858328721,0.7845692422578243
StationMean_Backbone54_k2_c0_0_c1_0,1618,Spokane,897,0.9537719525465578,0.024694523742411406,0.024681808905170913,-0.0007923459049850002,0.017184516839093323,0.9805092605438833
StationMean_Backbone54_k2_c0_0_c1_0,2357,BeaverPass_WA_990,626,0.6183379225898572,0.05628827324513117,0.0321139010420861,0.04622842269402722,0.04955722038709698,0.9358432542849616
StationMean_Backbone54_k2_c0_0_c1_0,2357,CayusePass_WA,1081,0.8053217569098972,0.05269612559581451,0.05264198167718933,0.002388182972119318,0.04169119900393332,0.9014908267436403
StationMean_Backbone54_k2_c0_0_c1_0,2357,Darrington,999,0.8231689778205358,0.039289000016795694,0.03117400746728689,0.02391248169365349,0.03302197050022052,0.9483408548695658
StationMean_Backbone54_k2_c0_0_c1_0,2357,Paradise_WA,1067,0.8439132864557093,0.0388819788342436,0.038149783461181155,0.0075101464653864235,0.031015347943757335,0.9224521849956384
StationMean_Backbone54_k2_c0_0_c1_0,2357,Quinault,1044,0.7062105216445698,0.0376183030674933,0.03319172650094361,-0.017704406727262385,0.03080458418476856,0.8784794988499575
