config_id,seed,station,year,r2,rmse,ubrmse,bias,mae,pearson
Guarded_Backbone54_k2_c0_0_c1_0,7,Spokane,2024,0.604191657976773,0.07198748053659128,0.05615455277856327,0.04504290794615352,0.06252583319568489,0.8845052412897833
Guarded_Backbone54_k2_c0_0_c1_0,7,Spokane,2025,0.571567770611976,0.07571585509403486,0.06039512416000226,0.045665300725154505,0.06548613566584571,0.8995411542253495
Guarded_Backbone54_k2_c0_0_c1_0,13,BeaverPass_WA_990,2023,0.7860878465521002,0.047693167445902664,0.045219280605142236,0.015160965753418118,0.03735953666363676,0.9182803023644869
Guarded_Backbone54_k2_c0_0_c1_0,13,BeaverPass_WA_990,2024,0.6850943515332326,0.04094563189662073,0.028478263719078516,0.029419946753183993,0.03302697752157847,0.9215233696106232
Guarded_Backbone54_k2_c0_0_c1_0,13,BeaverPass_WA_990,2025,-7.248066481131817,0.035892128433986384,0.03492169007118463,0.008289779616726762,0.02731317665179571,0.6134386296273093
Guarded_Backbone54_k2_c0_0_c1_0,13,CayusePass_WA,2023,0.547758079694405,0.08033193839310529,0.06647205129089205,0.04510750185029847,0.06855905705673354,0.8360866260226064
Guarded_Backbone54_k2_c0_0_c1_0,13,CayusePass_WA,2024,0.6970996988067165,0.06131436359679547,0.056148342310290464,0.0246336119780775,0.04765747419602233,0.871934986028096
Guarded_Backbone54_k2_c0_0_c1_0,13,CayusePass_WA,2025,0.7595250626410854,0.05713642831644911,0.049678034189473766,-0.02822524330860948,0.04455845902341686,0.9225432042013884
Guarded_Backbone54_k2_c0_0_c1_0,13,Darrington,2023,0.76546707658119,0.05005916484520807,0.038560243681949075,0.03192221158047203,0.04053632863726149,0.944288652713225
Guarded_Backbone54_k2_c0_0_c1_0,13,Darrington,2024,0.688303033502132,0.03958687542732648,0.037725525374662734,0.011996059407336371,0.03264950686097145,0.846715512617432
Guarded_Backbone54_k2_c0_0_c1_0,13,Darrington,2025,0.6184662962004233,0.06112511951318371,0.048534014891575265,0.03715817048786635,0.05123116876454239,0.9017367973941323
Guarded_Backbone54_k2_c0_0_c1_0,13,Paradise_WA,2023,0.5427503443301231,0.0582675114163293,0.04308406462180106,0.03922838592545627,0.04822802280677508,0.8795202349457699
Guarded_Backbone54_k2_c0_0_c1_0,13,Paradise_WA,2024,0.8484110808116139,0.03694169956883499,0.03644421727122272,0.006042201132201299,0.030859906796001185,0.9234615708417988
Guarded_Backbone54_k2_c0_0_c1_0,13,Paradise_WA,2025,0.8508662711324217,0.03977101861703381,0.031053349710617652,0.0248480058271591,0.028297681595527965,0.9534588728657205
Guarded_Backbone54_k2_c0_0_c1_0,13,Quinault,2023,0.11361764825030074,0.061138517125600686,0.0581360904465218,0.01892388078358151,0.05372086833080641,0.9193889131901496
