id,group,track,Configuration,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson,Train Time (s),Inference Time (s)
355,TD,two_regime,TD d=9 LR=0.008 Est=2000 MCW=8,0.8144990857841521,0.04387416644776914,0.043351383055444837,-0.006752782290777769,0.03380124221089383,0.027411121666431434,0.905489731388006,57.181960015557706,0.018890508450567722
356,TD,two_regime,TD d=10 LR=0.005 Est=2000 MCW=8,0.8134380983066322,0.04399945846996861,0.04355171368266414,-0.006261036731543586,0.033830124157732434,0.02728298735618591,0.9044466105088702,63.08425625227392,0.020852068439126015
357,TD,two_regime,TD d=10 LR=0.008 Est=2000 MCW=8,0.8151169171840144,0.04380104161698946,0.043319920569560674,-0.006474235752596323,0.03367937857963122,0.027278258115053185,0.90547916049336,62.26008925586939,0.020210775546729565
358,TD,two_regime,TD d=9 LR=0.005 Est=3000 MCW=8,0.8149333381442483,0.043822782270513116,0.043341393678503176,-0.00647764154100886,0.03372108309559321,0.02746367287635801,0.9055787665756216,80.18979947455227,0.0255080359056592
359,TD,two_regime,TD d=9 LR=0.008 Est=3000 MCW=8,0.8144389529086506,0.04388127710278974,0.04335679412458455,-0.006764235611671855,0.033808453821017215,0.027526358246803287,0.905467867076565,79.20094582438469,0.026712036691606045
360,TD,two_regime,TD d=10 LR=0.005 Est=3000 MCW=8,0.8135314373042647,0.043988450383325946,0.04354027254870352,-0.006263260613366105,0.03381793328531064,0.027330389380455025,0.9045109022538741,84.94188887812197,0.026123788207769394
361,TD,two_regime,TD d=10 LR=0.008 Est=3000 MCW=8,0.8151009737009463,0.043802930178397974,0.043321487408658245,-0.0064765284616894025,0.03368335078949969,0.027338983118534083,0.905470391736287,83.2984545910731,0.025409416295588017
362,TE,two_regime,TE Gamma=0.0 (d9 LR0.005 MCW8),0.8143726596426727,0.043889114882989834,0.04340104898156178,-0.006527124367771369,0.033876203314284724,0.027374150872230524,0.9050272339006958,29.095261645503342,0.013895523734390736
363,TE,two_regime,TE Gamma=0.1 (d9 LR0.005 MCW8),0.7958751966808708,0.04602393429485506,0.04520691192624945,-0.008633518521985167,0.03585364353947364,0.02857005700469018,0.8961669353990388,17.81776626780629,0.009223745204508305
364,TE,two_regime,TE Gamma=0.5 (d9 LR0.005 MCW8),0.7600138166786133,0.0499032661312762,0.04906292401357368,-0.009119509735028187,0.03985277650089782,0.03321404504776,0.8778742923371126,17.166750757955015,0.007440987974405289
365,TE,two_regime,TE Gamma=1.0 (d9 LR0.005 MCW8),0.7317604683891359,0.05275908347197364,0.052176427972261644,-0.0078192872346573,0.04262158641041316,0.036723813697695736,0.8639823713662678,16.308473711833358,0.008293739520013332
366,TE,two_regime,TE Gamma=2.0 (d9 LR0.005 MCW8),0.6796593167118372,0.057655653650157686,0.05712116081958746,-0.007832457114454482,0.046814792027214135,0.04029119020700454,0.8414205851573378,17.398925739340484,0.007531465031206608
367,TE,two_regime,TE Bin=128 (d9 LR0.005 MCW8),0.8134969879204776,0.0439925135481941,0.04349788677867002,-0.006578380809746838,0.03398027415607361,0.027913610398769374,0.9046462821360298,28.0495437476784,0.011345764622092247
368,TE,two_regime,TE Bin=256 (d9 LR0.005 MCW8),0.8143726596426727,0.043889114882989834,0.04340104898156178,-0.006527124367771369,0.033876203314284724,0.027374150872230524,0.9050272339006958,27.99771022424102,0.012963363900780678
369,TE,two_regime,TE Bin=512 (d9 LR0.005 MCW8),0.8113692180274413,0.044242752069369805,0.04373748254514205,-0.006667363143336374,0.034230878513569735,0.0281030043810606,0.9034322539207311,28.219240420497954,0.010787579230964184
370,TE,two_regime,TE Leaf=63 (d9 LR0.005 MCW8),0.8030015693992105,0.0452134070568918,0.04454778135026806,-0.007729641289277467,0.03481345676382458,0.028172148704528804,0.8998332235081108,43.78084163367748,0.010768509469926357
371,TE,two_regime,TE Leaf=127 (d9 LR0.005 MCW8),0.81180852303125,0.04419120324050857,0.04368527087909746,-0.006667799641846978,0.03409349954407606,0.027543285489082348,0.9037057232887882,67.81034065876156,0.011966913007199764
372,TE,two_regime,TE Leaf=255 (d9 LR0.005 MCW8),0.8143750825187391,0.04388882845365023,0.0434006920192806,-0.006527571928480868,0.033877315580689564,0.027387755632400507,0.9050284245937529,79.45099805481732,0.011151662096381187
373,TE,two_regime,TE Leaf=511 (d9 LR0.005 MCW8),0.8143726596426727,0.043889114882989834,0.04340104898156178,-0.006527124367771369,0.033876203314284724,0.027374150872230524,0.9050272339006958,80.44973735883832,0.011925430968403816
374,TE,two_regime,TE d=11 LR=0.003 MCW=8 Est=1500,0.8134891672094533,0.04399343591702103,0.04358451835669015,-0.005984326478424747,0.033905559379758254,0.027385847330093374,0.9039549319093285,46.40533640887588,0.02752502728253603
375,TE,two_regime,TE d=11 LR=0.003 MCW=12 Est=1500,0.814084667534338,0.04392314763921112,0.04345564113577212,-0.006391412364644224,0.03393322444392925,0.027598129749298095,0.9045658920771926,45.228745001368225,0.016330341808497906
376,TE,two_regime,TE d=11 LR=0.005 MCW=8 Est=1000,0.813270682643776,0.04401919601182973,0.04362080220420317,-0.005908911286325971,0.033838490347897356,0.02718970930576324,0.9038693296529404,31.385329782031476,0.011981809511780739
377,TE,two_regime,TE d=11 LR=0.005 MCW=12 Est=1000,0.8134573882232675,0.04399718370802971,0.04351572615616193,-0.006491051635909204,0.03393818247420235,0.027635438740253454,0.9043863124614127,30.00004438497126,0.012074217200279236
378,TE,two_regime,TE MCW=5 L2=0.65 L1=0.02 (d9 LR0.005),0.8125835025710932,0.0441001188577779,0.04363596981455499,-0.006381427866346524,0.03394280461581632,0.0275551941394806,0.9039768088281435,27.364518342539668,0.011426174081861973
379,TE,two_regime,TE MCW=5 L2=0.65 L1=0.04 (d9 LR0.005),0.812480851407672,0.04411219439240495,0.04365340037799847,-0.006345575588666958,0.03394882669637931,0.02711995288729668,0.903807976531107,27.849586504511535,0.012746145948767662
380,TE,two_regime,TE MCW=5 L2=0.9 L1=0.02 (d9 LR0.005),0.8124900426593078,0.044111113299486526,0.043662142124334426,-0.006277552200862826,0.03392150216501915,0.02730127209424972,0.9038355334870255,28.039047897793353,0.012978830374777317
381,TE,two_regime,TE MCW=5 L2=0.9 L1=0.04 (d9 LR0.005),0.8126229197601381,0.044095481074672455,0.043625668662990606,-0.006419695079499949,0.033942219749617523,0.027221764862537384,0.903903119351847,27.79946409072727,0.01183855440467596
382,TE,two_regime,TE MCW=7 L2=0.65 L1=0.02 (d9 LR0.005),0.8140303134634918,0.04392956783967991,0.04345109065500766,-0.006466038313476519,0.0338663788033036,0.027506531357765197,0.9048068538527391,28.302710980176926,0.012589939869940281
383,TE,two_regime,TE MCW=7 L2=0.65 L1=0.04 (d9 LR0.005),0.8135261089288445,0.043989078868095756,0.04350956790448046,-0.0064773883957156934,0.033920991654360945,0.02714640390872955,0.9044857679684352,27.38833798468113,0.01145744789391756
384,TE,two_regime,TE MCW=7 L2=0.9 L1=0.02 (d9 LR0.005),0.814050040661936,0.04392723780863672,0.04345265455151779,-0.006439645481156886,0.03387972101125517,0.027230648756027237,0.9047800014402478,29.514752036891878,0.012780047953128815
385,TE,two_regime,TE MCW=7 L2=0.9 L1=0.04 (d9 LR0.005),0.8128856963644289,0.04406455059455291,0.04360440557506914,-0.006351411933168271,0.033976088325830114,0.027409214884042733,0.9040201326665854,29.863819205202162,0.012417977675795555
386,TE,two_regime,TE Best L2=0.75 L1=0.03 MCW=6,0.8136289295269353,0.04397694953719798,0.04349482562491196,-0.006494015279914224,0.03386210979555264,0.02719197505712509,0.9045544790884058,29.982985772192478,0.010690459050238132
387,TE,two_regime,TE Best L2=0.75 L1=0.03 MCW=10,0.8144727678689307,0.04387727865787838,0.04337266779118611,-0.006635304898534564,0.033869306444831396,0.02758680731058119,0.9051297500179878,28.915639511309564,0.011331947520375252
388,TE,two_regime,TE Best L2=1.0 L1=0.03 MCW=8,0.813833453771351,0.04395281268667695,0.04344536296035304,-0.006659593104183942,0.03392692123513072,0.027533486872911458,0.9047720018731846,28.002252463251352,0.01181285735219717
389,TE,two_regime,TE Best L2=0.5 L1=0.05 MCW=8,0.8138975360873855,0.04394524730902297,0.043440572145595734,-0.006640892463704158,0.03394139945837261,0.0275316554903984,0.9048103396741485,27.80447853449732,0.014378620311617851
390,TE,two_regime,TE d=8 LR=0.005 MCW=8 L2=0.75 L1=0.03,0.8107681377886323,0.04431318673569323,0.0437378778930267,-0.007117341925684372,0.03414839635020588,0.027537717819213867,0.9035860565244733,25.64817920420319,0.012046446092426777
391,TE,two_regime,TE d=10 LR=0.005 MCW=8 L2=0.75 L1=0.03,0.8132088800439353,0.04402648001984798,0.043576403844454444,-0.006279169604580656,0.03394890457060627,0.02732825875282288,0.9041019772179109,32.67693138308823,0.012128829024732113
392,TE,two_regime,TE sub=0.95 col=0.85 d9 LR0.005 MCW8,0.812756563809528,0.044079753030959054,0.04357553140174551,-0.006648134349261794,0.033907348319683284,0.027210665315389636,0.9042999451805335,29.763549922034144,0.014203153550624847
393,TE,two_regime,TE Est=2000 d9 LR=0.005 MCW=8,0.8148574405882408,0.043831767414293635,0.04334957656868917,-0.0064836753447475364,0.03373356039546588,0.027452919721603405,0.9055246241902397,39.89720074273646,0.01275116391479969
394,TE,two_regime,TE d=8 LR=0.003 MCW=8 L2=0.75 L1=0.03 Est=1500,0.8099559734575863,0.04440817881565545,0.04385130631403353,-0.007010654767996593,0.034298334794583815,0.0279837180376053,0.9029437739619602,35.388811939395964,0.012693548575043678
395,TE,two_regime,TE d=8 LR=0.008 MCW=8 L2=0.75 L1=0.03 Est=750,0.8115161588825928,0.044225516456205545,0.043634628775819057,-0.007205239580650432,0.03410108070810891,0.027783966481685657,0.9041931641566573,25.193918806500733,0.010123908519744873
396,TE,two_regime,TE MCW=6 L2=0.5 L1=0.03 (d9 LR0.005),0.8138769732947426,0.04394767503627955,0.04346579063940147,-0.006490237683332396,0.033887047434541934,0.027336544275283786,0.9047140971076515,29.82392182201147,0.015398262068629265
397,TE,two_regime,TE MCW=6 L2=1.25 L1=0.03 (d9 LR0.005),0.8133896254630597,0.04400517410732739,0.043533161294803176,-0.006428002481086014,0.03386574862231571,0.027280838310718536,0.9043640296833151,29.512976268306375,0.011020522564649582
398,TE,two_regime,TE MCW=9 L2=0.5 L1=0.03 (d9 LR0.005),0.8152409472694353,0.04378634703734379,0.04329777611408904,-0.00652278854853707,0.0337983494720025,0.027478692591190346,0.9054914008203567,28.046221310272813,0.010179509408771992
399,TE,two_regime,TE MCW=9 L2=1.25 L1=0.03 (d9 LR0.005),0.8144223717984319,0.043883237600562126,0.043376437908292785,-0.0066500508791595405,0.03385212997917502,0.027542259812355044,0.9050766363090293,23.563733391463757,0.009801016189157963
