feature,importance_mean,importance_std
V_rollstd_s2_b11_kobs14,1.9509187e-06,1.3836692e-06
V_rollmean_E_SAR_ratio_kobs7,1.9497925e-06,1.9175277e-06
V_rollmax_E_SAR_ratio_kobs7,1.9431536e-06,2.0648708e-06
V_rollrng_LST_modis_kobs30,1.8933647e-06,1.8924984e-06
C_smm_s2_b12_alpha0.85_n5,1.8818747e-06,8.7501274e-07
V_ema_G_API_kobs14,1.8543907e-06,1.9728097e-06
V_rollcv_s2_b12_kobs14,1.853877e-06,4.564187e-06
V_ema_F_NDMI_kobs7,1.8288331e-06,3.4477173e-06
A_grad_s2_b12_kobs30,1.8008648e-06,3.7537243e-06
C_lag_s2_b11_kobs5,1.7994439e-06,2.941525e-06
C_lag_s2_b12_kobs6,1.7992783e-06,2.447923e-06
V_rollmean_LST_modis_kobs14,1.7929965e-06,1.8946555e-06
V_rollmax_s2_b12_kobs14,1.7914158e-06,3.3243816e-06
V_rollmax_F_NDVI_kobs7,1.7325698e-06,2.7754963e-06
V_rollstd_E_SAR_ratio_kobs14,1.717373e-06,3.9255233e-06
V_rollmax_s2_b12_kobs30,1.7157662e-06,2.8578993e-06
V_rollrng_s2_b11_kobs14,1.630087e-06,1.7413051e-06
C_lag_LST_modis_kobs2,1.6115985e-06,3.473599e-06
V_ema_s2_b12_kobs7,1.6078167e-06,2.2645415e-06
C_lag_SMAP_sm_interp_kobs5,1.6005743e-06,1.667362e-06
C_lag_LST_modis_kobs1,1.5962613e-06,2.7767808e-06
V_rollmean_s2_b12_kobs7,1.5340812e-06,4.0859477e-06
D_sa_F_NDMI,1.4810995e-06,2.1386804e-06
SMAP_sm_interp_rollmean30,1.4798783e-06,6.981927e-06
V_rollmax_F_NDMI_kobs14,1.4397664e-06,4.4307967e-06
C_lag_F_NDVI_kobs12,1.4233905e-06,3.211443e-06
C_lag_E_SAR_ratio_kobs12,1.4142715e-06,2.0357222e-06
A_d_SMAP_sm_interp_kobs14,1.3791494e-06,3.3487747e-06
A_d_LST_modis_kobs1,1.347838e-06,1.8407761e-06
V_rollcv_s2_b12_kobs7,1.299953e-06,1.6312046e-06
V_rollcv_E_SAR_ratio_kobs7,1.2957753e-06,1.9312831e-06
V_rollmax_LST_modis_kobs30,1.2436116e-06,1.8256168e-06
C_lag_F_NDMI_kobs2,1.2285298e-06,2.1462674e-06
SMAP_sm_pm_interp_ema02,1.2273495e-06,1.0879501e-06
V_rollmin_s2_b12_kobs14,1.2048195e-06,1.8272493e-06
SMAP_sm_am_interp_ema02,1.1705846e-06,1.4531263e-06
SMAP_sm_am_interp_diff1,1.1481171e-06,2.5684694e-06
V_rollmin_s2_b12_kobs7,1.0985519e-06,2.4220024e-06
V_rollrng_LST_modis_kobs14,1.0338993e-06,9.842422e-07
V_rollmin_E_SAR_ratio_kobs14,9.941217e-07,6.064922e-07
A_d_s2_b11_kobs2,9.83475e-07,1.1366674e-06
SMAP_sm_pm_interp_lag7,9.544888e-07,8.2239546e-07
D_fft_dom_F_NDMI_kobs30,9.2657285e-07,1.8617912e-06
SMAP_sm_pm_interp_rollrange7,9.082372e-07,3.1296981e-06
C_lag_F_NDMI_kobs1,8.912371e-07,6.323591e-07
V_rollmin_F_NDMI_kobs30,8.7363253e-07,9.1312114e-07
A_d_SMAP_sm_interp_kobs2,8.491095e-07,1.6399356e-06
V_rollcv_s2_b12_kobs30,8.438764e-07,2.526865e-06
C_lag_s2_b12_kobs2,8.4381134e-07,3.4822137e-06
C_smm_F_NDVI_alpha0.85_n5,8.415585e-07,1.3297118e-06
V_rollcv_LST_modis_kobs14,8.3746795e-07,8.524872e-07
C_lag_s2_b11_kobs6,8.303475e-07,1.2639958e-06
C_lag_F_NDVI_kobs1,8.273228e-07,1.0954368e-06
A_grad_E_SAR_ratio_kobs30,7.982615e-07,1.4321489e-06
C_smm_LST_modis_alpha0.85_n5,7.962681e-07,2.6536857e-06
A_d_F_NDVI_kobs1,7.9455555e-07,1.7140383e-06
V_rollrng_E_SAR_diff_kobs7,7.8664516e-07,4.8786706e-07
V_rollmax_F_NDVI_kobs30,7.7930554e-07,9.898566e-07
SMAP_sm_interp_grad7,7.38382e-07,2.9617304e-06
C_smm_F_NDMI_alpha0.85_n5,7.087249e-07,1.8562808e-06
SMAP_sm_interp,6.860098e-07,4.8054653e-07
A_grad_F_NDMI_kobs30,6.773719e-07,1.2510599e-06
V_rollrng_s2_b12_kobs30,6.757837e-07,6.606872e-07
C_lag_F_NDVI_kobs2,6.6759105e-07,9.657123e-07
V_ema_SMAP_sm_interp_kobs14,6.4250696e-07,9.621724e-07
A_grad_s2_b12_kobs14,6.2401216e-07,5.687215e-07
A_pct_E_SAR_diff,6.0965243e-07,1.776744e-06
E_rough_s1_vh_kobs14,6.0294866e-07,1.2872222e-06
SMAP_sm_interp_lag1,5.9520397e-07,1.2204974e-06
E_dVV_1,5.8008527e-07,5.4158187e-07
A_grad_E_SAR_ratio_kobs7,5.5452693e-07,7.7236706e-07
V_ema_G_API_kobs7,5.528441e-07,1.1905121e-06
C_lag_s2_b11_kobs1,5.47198e-07,4.3930063e-07
A_pct_s2_b12,5.124353e-07,1.9398797e-06
A_grad_F_NDMI_kobs7,4.824887e-07,4.832925e-07
A_grad_s2_b11_kobs30,4.4969883e-07,1.170576e-06
A_grad_G_API_kobs30,4.3497923e-07,8.4393594e-07
A_pct_F_NDVI,4.2879103e-07,1.0080312e-06
C_lag_s2_b12_kobs1,4.2212343e-07,2.7337595e-07
